"state","lga","intervention","standardised_intervention","full_name","value","currency"
"Plateau","Shendam","Malaria Vaccine","vacc","Malaria Vaccine Procurement",163695.983733986,"USD"
"Plateau","Shendam","Private Sector Case Management","cm_private","CM Private",300648294.112639,"Naira"
"Plateau","Shendam","Private Sector Case Management","cm_private","CM Private",187905.183820399,"USD"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM AL Distribution",28056778.4496969,"Naira"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM AL Distribution",17535.4865310606,"USD"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM AL Procurement",112227113.798788,"Naira"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM AL Procurement",70141.9461242425,"USD"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",4462692.88402028,"Naira"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",2789.18305251268,"USD"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",17850771.5360811,"Naira"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",11156.7322100507,"USD"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM RAS Distribution",78304.5215905497,"Naira"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM RAS Distribution",48.9403259940936,"USD"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM RAS Prcurement",313218.086362199,"Naira"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM RAS Prcurement",195.761303976374,"USD"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM RDT Kits Distribution",11483412.5015887,"Naira"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM RDT Kits Distribution",7177.13281349294,"USD"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM RDT Kits Procurement",45933650.0063549,"Naira"
"Plateau","Shendam","Public Sector Case Management","cm_public","CM RDT Kits Procurement",28708.5312539718,"USD"
"Plateau","Shendam","SMC","smc","SMC Campaign",122969199.031028,"Naira"
"Plateau","Shendam","SMC","smc","SMC Campaign",76855.7493943925,"USD"
"Plateau","Shendam","SMC","smc","SMC SPAQ  Procurement",108435037.76447,"Naira"
"Plateau","Shendam","SMC","smc","SMC SPAQ  Procurement",67771.8986027937,"USD"
"Plateau","Wase","IPTp","iptp","IPTp SP Distribution",4488775.34073731,"Naira"
"Plateau","Wase","IPTp","iptp","IPTp SP Distribution",2805.48458796082,"USD"
"Plateau","Wase","IPTp","iptp","IPTp SP Procurement",17955101.3629492,"Naira"
"Plateau","Wase","IPTp","iptp","IPTp SP Procurement",11221.9383518432,"USD"
"Plateau","Wase","ITN Routine","itn_routine","ITN Routine Net Operational",28628953.8339671,"Naira"
"Plateau","Wase","ITN Routine","itn_routine","ITN Routine Net Operational",17893.0961462294,"USD"
"Plateau","Wase","ITN Routine","itn_routine","ITN Routine Net Procurement",114515815.335868,"Naira"
"Plateau","Wase","ITN Routine","itn_routine","ITN Routine Net Procurement",71572.3845849175,"USD"
"Plateau","Wase","Malaria Vaccine","vacc","Malaria Vaccine Operational",11953029.2777462,"Naira"
"Plateau","Wase","Malaria Vaccine","vacc","Malaria Vaccine Operational",7470.64329859138,"USD"
"Plateau","Wase","Malaria Vaccine","vacc","Malaria Vaccine Procurement",204124268.591003,"Naira"
"Plateau","Wase","Malaria Vaccine","vacc","Malaria Vaccine Procurement",127577.667869377,"USD"
"Plateau","Wase","Private Sector Case Management","cm_private","CM Private",234312457.379085,"Naira"
"Plateau","Wase","Private Sector Case Management","cm_private","CM Private",146445.285861928,"USD"
"Plateau","Wase","Public Sector Case Management","cm_public","CM AL Distribution",21866256.4645254,"Naira"
"Plateau","Wase","Public Sector Case Management","cm_public","CM AL Distribution",13666.4102903284,"USD"
"Plateau","Wase","Public Sector Case Management","cm_public","CM AL Procurement",87465025.8581018,"Naira"
"Plateau","Wase","Public Sector Case Management","cm_public","CM AL Procurement",54665.6411613136,"USD"
"Plateau","Wase","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",3478032.49397845,"Naira"
"Plateau","Wase","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",2173.77030873653,"USD"
"Plateau","Wase","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",13912129.9759138,"Naira"
"Plateau","Wase","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",8695.08123494612,"USD"
"Plateau","Wase","Public Sector Case Management","cm_public","CM RAS Distribution",61027.2043349805,"Naira"
"Plateau","Wase","Public Sector Case Management","cm_public","CM RAS Distribution",38.1420027093628,"USD"
"Plateau","Wase","Public Sector Case Management","cm_public","CM RAS Prcurement",244108.817339922,"Naira"
"Plateau","Wase","Public Sector Case Management","cm_public","CM RAS Prcurement",152.568010837451,"USD"
"Plateau","Wase","Public Sector Case Management","cm_public","CM RDT Kits Distribution",8949681.92081902,"Naira"
"Plateau","Wase","Public Sector Case Management","cm_public","CM RDT Kits Distribution",5593.55120051189,"USD"
"Plateau","Wase","Public Sector Case Management","cm_public","CM RDT Kits Procurement",35798727.6832761,"Naira"
"Plateau","Wase","Public Sector Case Management","cm_public","CM RDT Kits Procurement",22374.2048020476,"USD"
"Plateau","Wase","SMC","smc","SMC Campaign",95836948.9237911,"Naira"
"Plateau","Wase","SMC","smc","SMC Campaign",59898.0930773694,"USD"
"Plateau","Wase","SMC","smc","SMC SPAQ  Procurement",84509643.5340747,"Naira"
"Plateau","Wase","SMC","smc","SMC SPAQ  Procurement",52818.5272087967,"USD"
"Rivers","Abua/Odual","IPTp","iptp","IPTp SP Distribution",8534065.31476187,"Naira"
"Rivers","Abua/Odual","IPTp","iptp","IPTp SP Distribution",5333.79082172617,"USD"
"Rivers","Abua/Odual","IPTp","iptp","IPTp SP Procurement",34136261.2590475,"Naira"
"Rivers","Abua/Odual","IPTp","iptp","IPTp SP Procurement",21335.1632869047,"USD"
"Rivers","Abua/Odual","ITN Routine","itn_routine","ITN Routine Net Operational",36257059.7154709,"Naira"
"Rivers","Abua/Odual","ITN Routine","itn_routine","ITN Routine Net Operational",22660.6623221693,"USD"
"Rivers","Abua/Odual","ITN Routine","itn_routine","ITN Routine Net Procurement",145028238.861883,"Naira"
"Rivers","Abua/Odual","ITN Routine","itn_routine","ITN Routine Net Procurement",90642.6492886769,"USD"
"Rivers","Abua/Odual","Malaria Vaccine","vacc","Malaria Vaccine Operational",23025265.0822622,"Naira"
"Rivers","Abua/Odual","Malaria Vaccine","vacc","Malaria Vaccine Operational",14390.7906764139,"USD"
"Rivers","Abua/Odual","Malaria Vaccine","vacc","Malaria Vaccine Procurement",393207051.101352,"Naira"
"Rivers","Abua/Odual","Malaria Vaccine","vacc","Malaria Vaccine Procurement",245754.406938345,"USD"
"Rivers","Abua/Odual","PMC","pmc","PMC Distribution",5553945.76548063,"Naira"
"Rivers","Abua/Odual","PMC","pmc","PMC Distribution",3471.21610342539,"USD"
"Rivers","Abua/Odual","PMC","pmc","PMC SP Procurement",160309304.188132,"Naira"
"Rivers","Abua/Odual","PMC","pmc","PMC SP Procurement",100193.315117582,"USD"
"Rivers","Abua/Odual","Private Sector Case Management","cm_private","CM Private",959745774.560731,"Naira"
"Rivers","Abua/Odual","Private Sector Case Management","cm_private","CM Private",599841.109100457,"USD"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM AL Distribution",104300683.59578,"Naira"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM AL Distribution",65187.9272473625,"USD"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM AL Procurement",417202734.383122,"Naira"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM AL Procurement",260751.708989451,"USD"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",11772043.2502984,"Naira"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",7357.5270314365,"USD"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",47088173.0011937,"Naira"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",29430.1081257461,"USD"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM RAS Distribution",206574.32862108,"Naira"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM RAS Distribution",129.108955388175,"USD"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM RAS Prcurement",826297.31448432,"Naira"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM RAS Prcurement",516.4358215527,"USD"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM RDT Kits Distribution",24439056.7591612,"Naira"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM RDT Kits Distribution",15274.4104744757,"USD"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM RDT Kits Procurement",97756227.0366446,"Naira"
"Rivers","Abua/Odual","Public Sector Case Management","cm_public","CM RDT Kits Procurement",61097.6418979029,"USD"
"Rivers","Ahoada East","IPTp","iptp","IPTp SP Distribution",5026096.38260846,"Naira"
"Rivers","Ahoada East","IPTp","iptp","IPTp SP Distribution",3141.31023913029,"USD"
"Rivers","Ahoada East","IPTp","iptp","IPTp SP Procurement",20104385.5304338,"Naira"
"Rivers","Ahoada East","IPTp","iptp","IPTp SP Procurement",12565.2409565211,"USD"
"Rivers","Ahoada East","ITN Routine","itn_routine","ITN Routine Net Operational",21353419.4968873,"Naira"
"Rivers","Ahoada East","ITN Routine","itn_routine","ITN Routine Net Operational",13345.8871855546,"USD"
"Rivers","Ahoada East","ITN Routine","itn_routine","ITN Routine Net Procurement",85413677.9875493,"Naira"
"Rivers","Ahoada East","ITN Routine","itn_routine","ITN Routine Net Procurement",53383.5487422183,"USD"
"Rivers","Ahoada East","Malaria Vaccine","vacc","Malaria Vaccine Operational",13560618.2130313,"Naira"
"Rivers","Ahoada East","Malaria Vaccine","vacc","Malaria Vaccine Operational",8475.38638314456,"USD"
"Rivers","Ahoada East","Malaria Vaccine","vacc","Malaria Vaccine Procurement",231577385.954397,"Naira"
"Rivers","Ahoada East","Malaria Vaccine","vacc","Malaria Vaccine Procurement",144735.866221498,"USD"
"Rivers","Ahoada East","PMC","pmc","PMC Distribution",3270969.42564994,"Naira"
"Rivers","Ahoada East","PMC","pmc","PMC Distribution",2044.35589103121,"USD"
"Rivers","Ahoada East","PMC","pmc","PMC SP Procurement",94413387.3084763,"Naira"
"Rivers","Ahoada East","PMC","pmc","PMC SP Procurement",59008.3670677977,"USD"
"Rivers","Ahoada East","Private Sector Case Management","cm_private","CM Private",565237619.801137,"Naira"
"Rivers","Ahoada East","Private Sector Case Management","cm_private","CM Private",353273.512375711,"USD"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM AL Distribution",61427381.8150369,"Naira"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM AL Distribution",38392.1136343981,"USD"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM AL Procurement",245709527.260148,"Naira"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM AL Procurement",153568.454537592,"USD"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",6933087.78571098,"Naira"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",4333.17986606936,"USD"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",27732351.1428439,"Naira"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",17332.7194642774,"USD"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM RAS Distribution",121660.949093773,"Naira"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM RAS Distribution",76.0380931836081,"USD"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM RAS Prcurement",486643.796375093,"Naira"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM RAS Prcurement",304.152372734433,"USD"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM RDT Kits Distribution",14393263.965195,"Naira"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM RDT Kits Distribution",8995.78997824688,"USD"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM RDT Kits Procurement",57573055.86078,"Naira"
"Rivers","Ahoada East","Public Sector Case Management","cm_public","CM RDT Kits Procurement",35983.1599129875,"USD"
"Rivers","Ahoada West","IPTp","iptp","IPTp SP Distribution",7531469.02209104,"Naira"
"Rivers","Ahoada West","IPTp","iptp","IPTp SP Distribution",4707.1681388069,"USD"
"Rivers","Ahoada West","IPTp","iptp","IPTp SP Procurement",30125876.0883642,"Naira"
"Rivers","Ahoada West","IPTp","iptp","IPTp SP Procurement",18828.6725552276,"USD"
"Rivers","Ahoada West","ITN Routine","itn_routine","ITN Routine Net Operational",31997519.5885634,"Naira"
"Rivers","Ahoada West","ITN Routine","itn_routine","ITN Routine Net Operational",19998.4497428521,"USD"
"Rivers","Ahoada West","ITN Routine","itn_routine","ITN Routine Net Procurement",127990078.354254,"Naira"
"Rivers","Ahoada West","ITN Routine","itn_routine","ITN Routine Net Procurement",79993.7989714088,"USD"
"Rivers","Ahoada West","Malaria Vaccine","vacc","Malaria Vaccine Operational",20320218.359769,"Naira"
"Rivers","Ahoada West","Malaria Vaccine","vacc","Malaria Vaccine Operational",12700.1364748556,"USD"
"Rivers","Ahoada West","Malaria Vaccine","vacc","Malaria Vaccine Procurement",347012427.888857,"Naira"
"Rivers","Ahoada West","Malaria Vaccine","vacc","Malaria Vaccine Procurement",216882.767430536,"USD"
"Rivers","Ahoada West","PMC","pmc","PMC Distribution",4901458.9108823,"Naira"
"Rivers","Ahoada West","PMC","pmc","PMC Distribution",3063.41181930144,"USD"
"Rivers","Ahoada West","PMC","pmc","PMC SP Procurement",141475898.521357,"Naira"
"Rivers","Ahoada West","PMC","pmc","PMC SP Procurement",88422.4365758481,"USD"
"Rivers","Ahoada West","Private Sector Case Management","cm_private","CM Private",846993232.836373,"Naira"
"Rivers","Ahoada West","Private Sector Case Management","cm_private","CM Private",529370.770522733,"USD"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM AL Distribution",92047264.523011,"Naira"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM AL Distribution",57529.5403268819,"USD"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM AL Procurement",368189058.092044,"Naira"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM AL Procurement",230118.161307528,"USD"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",10389043.884276,"Naira"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",6493.1524276725,"USD"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",41556175.5371039,"Naira"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",25972.6097106899,"USD"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM RAS Distribution",182305.630363263,"Naira"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM RAS Distribution",113.941018977039,"USD"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM RAS Prcurement",729222.52145305,"Naira"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM RAS Prcurement",455.764075908156,"USD"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM RDT Kits Distribution",21567915.4215476,"Naira"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM RDT Kits Distribution",13479.9471384672,"USD"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM RDT Kits Procurement",86271661.6861904,"Naira"
"Rivers","Ahoada West","Public Sector Case Management","cm_public","CM RDT Kits Procurement",53919.788553869,"USD"
"Rivers","Akuku Toru","IPTp","iptp","IPTp SP Distribution",4868324.50835339,"Naira"
"Rivers","Akuku Toru","IPTp","iptp","IPTp SP Distribution",3042.70281772087,"USD"
"Rivers","Akuku Toru","IPTp","iptp","IPTp SP Procurement",19473298.0334136,"Naira"
"Rivers","Akuku Toru","IPTp","iptp","IPTp SP Procurement",12170.8112708835,"USD"
"Rivers","Akuku Toru","ITN Routine","itn_routine","ITN Routine Net Operational",20683124.1504957,"Naira"
"Rivers","Akuku Toru","ITN Routine","itn_routine","ITN Routine Net Operational",12926.9525940598,"USD"
"Rivers","Akuku Toru","ITN Routine","itn_routine","ITN Routine Net Procurement",82732496.6019826,"Naira"
"Rivers","Akuku Toru","ITN Routine","itn_routine","ITN Routine Net Procurement",51707.8103762391,"USD"
"Rivers","Akuku Toru","Malaria Vaccine","vacc","Malaria Vaccine Operational",13134943.0988551,"Naira"
"Rivers","Akuku Toru","Malaria Vaccine","vacc","Malaria Vaccine Operational",8209.33943678444,"USD"
"Rivers","Akuku Toru","Malaria Vaccine","vacc","Malaria Vaccine Procurement",224308047.001102,"Naira"
"Rivers","Akuku Toru","Malaria Vaccine","vacc","Malaria Vaccine Procurement",140192.529375689,"USD"
"Rivers","Akuku Toru","PMC","pmc","PMC Distribution",3168291.93249611,"Naira"
"Rivers","Akuku Toru","PMC","pmc","PMC Distribution",1980.18245781007,"USD"
"Rivers","Akuku Toru","PMC","pmc","PMC SP Procurement",91449700.1969497,"Naira"
"Rivers","Akuku Toru","PMC","pmc","PMC SP Procurement",57156.0626230936,"USD"
"Rivers","Akuku Toru","Private Sector Case Management","cm_private","CM Private",547494506.281851,"Naira"
"Rivers","Akuku Toru","Private Sector Case Management","cm_private","CM Private",342184.066426157,"USD"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM AL Distribution",59499143.1936936,"Naira"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM AL Distribution",37186.9644960585,"USD"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM AL Procurement",237996572.774774,"Naira"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM AL Procurement",148747.857984234,"USD"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",6715454.42354318,"Naira"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",4197.15901471449,"USD"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",26861817.6941727,"Naira"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",16788.6360588579,"USD"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM RAS Distribution",117841.946332785,"Naira"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM RAS Distribution",73.6512164579906,"USD"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM RAS Prcurement",471367.78533114,"Naira"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM RAS Prcurement",294.604865831963,"USD"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM RDT Kits Distribution",13941451.6521056,"Naira"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM RDT Kits Distribution",8713.407282566,"USD"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM RDT Kits Procurement",55765806.6084224,"Naira"
"Rivers","Akuku Toru","Public Sector Case Management","cm_public","CM RDT Kits Procurement",34853.629130264,"USD"
"Rivers","Andoni","IPTp","iptp","IPTp SP Distribution",6585381.71330394,"Naira"
"Rivers","Andoni","IPTp","iptp","IPTp SP Distribution",4115.86357081496,"USD"
"Rivers","Andoni","IPTp","iptp","IPTp SP Procurement",26341526.8532158,"Naira"
"Rivers","Andoni","IPTp","iptp","IPTp SP Procurement",16463.4542832599,"USD"
"Rivers","Andoni","ITN Routine","itn_routine","ITN Routine Net Operational",27978058.4307718,"Naira"
"Rivers","Andoni","ITN Routine","itn_routine","ITN Routine Net Operational",17486.2865192324,"USD"
"Rivers","Andoni","ITN Routine","itn_routine","ITN Routine Net Procurement",111912233.723087,"Naira"
"Rivers","Andoni","ITN Routine","itn_routine","ITN Routine Net Procurement",69945.1460769294,"USD"
"Rivers","Andoni","Malaria Vaccine","vacc","Malaria Vaccine Operational",17767635.2387908,"Naira"
"Rivers","Andoni","Malaria Vaccine","vacc","Malaria Vaccine Operational",11104.7720242443,"USD"
"Rivers","Andoni","Malaria Vaccine","vacc","Malaria Vaccine Procurement",303421456.054003,"Naira"
"Rivers","Andoni","Malaria Vaccine","vacc","Malaria Vaccine Procurement",189638.410033752,"USD"
"Rivers","Andoni","PMC","pmc","PMC Distribution",4285747.94446584,"Naira"
"Rivers","Andoni","PMC","pmc","PMC Distribution",2678.59246529115,"USD"
"Rivers","Andoni","PMC","pmc","PMC SP Procurement",123703993.505522,"Naira"
"Rivers","Andoni","PMC","pmc","PMC SP Procurement",77314.9959409513,"USD"
"Rivers","Andoni","Private Sector Case Management","cm_private","CM Private",740595723.152058,"Naira"
"Rivers","Andoni","Private Sector Case Management","cm_private","CM Private",462872.326970036,"USD"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM AL Distribution",80484480.6201156,"Naira"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM AL Distribution",50302.8003875722,"USD"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM AL Procurement",321937922.480462,"Naira"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM AL Procurement",201211.201550289,"USD"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",9083994.02740001,"Naira"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",5677.49626712501,"USD"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",36335976.1096,"Naira"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",22709.9850685,"USD"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM RAS Distribution",159404.780250063,"Naira"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM RAS Distribution",99.6279876562894,"USD"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM RAS Prcurement",637619.121000251,"Naira"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM RAS Prcurement",398.511950625157,"USD"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM RDT Kits Distribution",18858599.2180993,"Naira"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM RDT Kits Distribution",11786.6245113121,"USD"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM RDT Kits Procurement",75434396.8723974,"Naira"
"Rivers","Andoni","Public Sector Case Management","cm_public","CM RDT Kits Procurement",47146.4980452484,"USD"
"Rivers","Asari Toru","IPTp","iptp","IPTp SP Distribution",6641679.16623196,"Naira"
"Rivers","Asari Toru","IPTp","iptp","IPTp SP Distribution",4151.04947889498,"USD"
"Rivers","Asari Toru","IPTp","iptp","IPTp SP Procurement",26566716.6649278,"Naira"
"Rivers","Asari Toru","IPTp","iptp","IPTp SP Procurement",16604.1979155799,"USD"
"Rivers","Asari Toru","ITN Routine","itn_routine","ITN Routine Net Operational",28217238.708559,"Naira"
"Rivers","Asari Toru","ITN Routine","itn_routine","ITN Routine Net Operational",17635.7741928494,"USD"
"Rivers","Asari Toru","ITN Routine","itn_routine","ITN Routine Net Procurement",112868954.834236,"Naira"
"Rivers","Asari Toru","ITN Routine","itn_routine","ITN Routine Net Procurement",70543.0967713975,"USD"
"Rivers","Asari Toru","Malaria Vaccine","vacc","Malaria Vaccine Operational",17919528.1209417,"Naira"
"Rivers","Asari Toru","Malaria Vaccine","vacc","Malaria Vaccine Operational",11199.7050755886,"USD"
"Rivers","Asari Toru","Malaria Vaccine","vacc","Malaria Vaccine Procurement",306015361.143064,"Naira"
"Rivers","Asari Toru","Malaria Vaccine","vacc","Malaria Vaccine Procurement",191259.600714415,"USD"
"Rivers","Asari Toru","PMC","pmc","PMC Distribution",4322386.1688952,"Naira"
"Rivers","Asari Toru","PMC","pmc","PMC Distribution",2701.4913555595,"USD"
"Rivers","Asari Toru","PMC","pmc","PMC SP Procurement",124761520.624613,"Naira"
"Rivers","Asari Toru","PMC","pmc","PMC SP Procurement",77975.9503903831,"USD"
"Rivers","Asari Toru","Private Sector Case Management","cm_private","CM Private",746926966.302112,"Naira"
"Rivers","Asari Toru","Private Sector Case Management","cm_private","CM Private",466829.35393882,"USD"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM AL Distribution",81172530.5246478,"Naira"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM AL Distribution",50732.8315779049,"USD"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM AL Procurement",324690122.098591,"Naira"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM AL Procurement",202931.326311619,"USD"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",9161651.74694006,"Naira"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",5726.03234183754,"USD"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",36646606.9877602,"Naira"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",22904.1293673501,"USD"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM RAS Distribution",160767.508107508,"Naira"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM RAS Distribution",100.479692567193,"USD"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM RAS Prcurement",643070.032430031,"Naira"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM RAS Prcurement",401.918770268769,"USD"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM RDT Kits Distribution",19019818.5897304,"Naira"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM RDT Kits Distribution",11887.3866185815,"USD"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM RDT Kits Procurement",76079274.3589215,"Naira"
"Rivers","Asari Toru","Public Sector Case Management","cm_public","CM RDT Kits Procurement",47549.5464743259,"USD"
"Rivers","Bonny","IPTp","iptp","IPTp SP Distribution",6496508.49319589,"Naira"
"Rivers","Bonny","IPTp","iptp","IPTp SP Distribution",4060.31780824743,"USD"
"Rivers","Bonny","IPTp","iptp","IPTp SP Procurement",25986033.9727836,"Naira"
"Rivers","Bonny","IPTp","iptp","IPTp SP Procurement",16241.2712329897,"USD"
"Rivers","Bonny","ITN Routine","itn_routine","ITN Routine Net Operational",27600479.6884355,"Naira"
"Rivers","Bonny","ITN Routine","itn_routine","ITN Routine Net Operational",17250.2998052722,"USD"
"Rivers","Bonny","ITN Routine","itn_routine","ITN Routine Net Procurement",110401918.753742,"Naira"
"Rivers","Bonny","ITN Routine","itn_routine","ITN Routine Net Procurement",69001.1992210887,"USD"
"Rivers","Bonny","Malaria Vaccine","vacc","Malaria Vaccine Operational",17527851.57459,"Naira"
"Rivers","Bonny","Malaria Vaccine","vacc","Malaria Vaccine Operational",10954.9072341188,"USD"
"Rivers","Bonny","Malaria Vaccine","vacc","Malaria Vaccine Procurement",299326622.523714,"Naira"
"Rivers","Bonny","Malaria Vaccine","vacc","Malaria Vaccine Procurement",187079.139077321,"USD"
"Rivers","Bonny","PMC","pmc","PMC Distribution",4227909.50214342,"Naira"
"Rivers","Bonny","PMC","pmc","PMC Distribution",2642.44343883964,"USD"
"Rivers","Bonny","PMC","pmc","PMC SP Procurement",122034542.481772,"Naira"
"Rivers","Bonny","PMC","pmc","PMC SP Procurement",76271.5890511075,"USD"
"Rivers","Bonny","Private Sector Case Management","cm_private","CM Private",730600990.943627,"Naira"
"Rivers","Bonny","Private Sector Case Management","cm_private","CM Private",456625.619339767,"USD"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM AL Distribution",79398299.8529502,"Naira"
"Rivers","Bonny","Public Sector Case Management","cm_public","CM AL Distribution",49623.9374080939,"USD"
