"state","lga","full_name","value","intervention"
"Osun","Egbedore","iptp_sp_distribution_cost",2405395.74581526,"iptp"
"Osun","Egbedore","itn_campaign_net_procurement_cost",418323038.487142,"itn_campaign"
"Osun","Egbedore","itn_campaign_net_distribution_procurement_cost",14980317.5987534,"itn_campaign"
"Osun","Egbedore","itn_campaign_campaign_cost",43742527.3883601,"itn_campaign"
"Osun","Egbedore","itn_routine_net_procurement_cost",40388145.287068,"itn_routine"
"Osun","Egbedore","itn_routine_net_operational_cost",10097036.321767,"itn_routine"
"Osun","Egbedore","smc_spaq_total_procurement_cost",28600854.6915061,"smc"
"Osun","Egbedore","smc_campaign_cost",32434388.9717325,"smc"
"Osun","Egbedore","pmc_sp_procurement_cost",40471934.5682946,"pmc"
"Osun","Egbedore","pmc_distribution_cost",1402157.72724332,"pmc"
"Osun","Egbedore","cm_private_total_cost",169491238.83459,"cm_private"
"Osun","Ejigbo","vacc_procurement_cost",234964573.335744,"vacc"
"Osun","Ejigbo","vacc_operational_cost",14685285.833484,"vacc"
"Osun","Ejigbo","cm_rdt_kits_procurement_cost",48960483.5780546,"cm_public"
"Osun","Ejigbo","cm_al_procurement_cost",111133277.619365,"cm_public"
"Osun","Ejigbo","cm_iv_artesunate_procurement_cost",17676858.6812354,"cm_public"
"Osun","Ejigbo","cm_ras_prcurement_cost",310176.308405375,"cm_public"
"Osun","Ejigbo","cm_rdt_kits_distribution_cost",12240120.8945137,"cm_public"
"Osun","Ejigbo","cm_al_distribution_cost",27783319.4048412,"cm_public"
"Osun","Ejigbo","cm_iv_artesunate_distribution_cost",4419214.67030884,"cm_public"
"Osun","Ejigbo","cm_ras_distribution_cost",77544.0771013438,"cm_public"
"Osun","Ejigbo","iptp_sp_procurement_cost",17237005.6243404,"iptp"
"Osun","Ejigbo","iptp_sp_distribution_cost",4309251.4060851,"iptp"
"Osun","Ejigbo","itn_campaign_net_procurement_cost",749423102.179613,"itn_campaign"
"Osun","Ejigbo","itn_campaign_net_distribution_procurement_cost",26837145.1094218,"itn_campaign"
"Osun","Ejigbo","itn_campaign_campaign_cost",78364463.7195116,"itn_campaign"
"Osun","Ejigbo","itn_routine_net_procurement_cost",72355109.2040692,"itn_routine"
"Osun","Ejigbo","itn_routine_net_operational_cost",18088777.3010173,"itn_routine"
"Osun","Ejigbo","smc_spaq_total_procurement_cost",51238251.9629159,"smc"
"Osun","Ejigbo","smc_campaign_cost",58106004.6044847,"smc"
"Osun","Ejigbo","pmc_sp_procurement_cost",72505217.1763521,"pmc"
"Osun","Ejigbo","pmc_distribution_cost",2511956.78224188,"pmc"
"Osun","Ejigbo","cm_private_total_cost",303642492.316589,"cm_private"
"Osun","Ife Central","vacc_procurement_cost",296472222.163753,"vacc"
"Osun","Ife Central","vacc_operational_cost",18529513.8852346,"vacc"
"Osun","Ife Central","cm_rdt_kits_procurement_cost",61777072.0007927,"cm_public"
"Osun","Ife Central","cm_al_procurement_cost",140225095.65761,"cm_public"
"Osun","Ife Central","cm_iv_artesunate_procurement_cost",22304203.1387939,"cm_public"
"Osun","Ife Central","cm_ras_prcurement_cost",391372.444407142,"cm_public"
"Osun","Ife Central","cm_rdt_kits_distribution_cost",15444268.0001982,"cm_public"
"Osun","Ife Central","cm_al_distribution_cost",35056273.9144026,"cm_public"
"Osun","Ife Central","cm_iv_artesunate_distribution_cost",5576050.78469849,"cm_public"
"Osun","Ife Central","cm_ras_distribution_cost",97843.1111017854,"cm_public"
"Osun","Ife Central","iptp_sp_procurement_cost",21749207.926742,"iptp"
"Osun","Ife Central","iptp_sp_distribution_cost",5437301.9816855,"iptp"
"Osun","Ife Central","itn_campaign_net_procurement_cost",945602689.332075,"itn_campaign"
"Osun","Ife Central","itn_campaign_net_distribution_procurement_cost",33862415.6576671,"itn_campaign"
"Osun","Ife Central","itn_campaign_campaign_cost",98878253.720388,"itn_campaign"
"Osun","Ife Central","itn_routine_net_procurement_cost",91295805.6020618,"itn_routine"
"Osun","Ife Central","itn_routine_net_operational_cost",22823951.4005154,"itn_routine"
"Osun","Ife Central","smc_spaq_total_procurement_cost",64651101.242934,"smc"
"Osun","Ife Central","smc_campaign_cost",73316653.9175812,"smc"
"Osun","Ife Central","pmc_sp_procurement_cost",91485207.9595122,"pmc"
"Osun","Ife Central","pmc_distribution_cost",3169522.10555764,"pmc"
"Osun","Ife Central","cm_private_total_cost",383128244.238787,"cm_private"
"Osun","Ife East","vacc_procurement_cost",334434652.946066,"vacc"
"Osun","Ife East","vacc_operational_cost",20902165.8091292,"vacc"
"Osun","Ife East","cm_rdt_kits_procurement_cost",69687451.6061668,"cm_public"
"Osun","Ife East","cm_al_procurement_cost",158180523.14756,"cm_public"
"Osun","Ife East","cm_iv_artesunate_procurement_cost",25160193.3615253,"cm_public"
"Osun","Ife East","cm_ras_prcurement_cost",441486.580640467,"cm_public"
"Osun","Ife East","cm_rdt_kits_distribution_cost",17421862.9015417,"cm_public"
"Osun","Ife East","cm_al_distribution_cost",39545130.7868899,"cm_public"
"Osun","Ife East","cm_iv_artesunate_distribution_cost",6290048.34038133,"cm_public"
"Osun","Ife East","cm_ras_distribution_cost",110371.645160117,"cm_public"
"Osun","Ife East","iptp_sp_procurement_cost",24534132.5799294,"iptp"
"Osun","Ife East","iptp_sp_distribution_cost",6133533.14498235,"iptp"
"Osun","Ife East","itn_campaign_net_procurement_cost",1066684443.22911,"itn_campaign"
"Osun","Ife East","itn_campaign_net_distribution_procurement_cost",38198402.3519487,"itn_campaign"
"Osun","Ife East","itn_campaign_campaign_cost",111539334.86769,"itn_campaign"
"Osun","Ife East","itn_routine_net_procurement_cost",102985975.681367,"itn_routine"
"Osun","Ife East","itn_routine_net_operational_cost",25746493.9203418,"itn_routine"
"Osun","Ife East","smc_spaq_total_procurement_cost",72929492.1762322,"smc"
"Osun","Ife East","smc_campaign_cost",82704644.398523,"smc"
"Osun","Ife East","pmc_sp_procurement_cost",103199630.475799,"pmc"
"Osun","Ife East","pmc_distribution_cost",3575370.46014239,"pmc"
"Osun","Ife East","cm_private_total_cost",432186733.92296,"cm_private"
"Osun","Ife North","vacc_procurement_cost",271772705.07839,"vacc"
"Osun","Ife North","vacc_operational_cost",16985794.0673994,"vacc"
"Osun","Ife North","cm_rdt_kits_procurement_cost",56630337.3953345,"cm_public"
"Osun","Ife North","cm_al_procurement_cost",128542746.057658,"cm_public"
"Osun","Ife North","cm_iv_artesunate_procurement_cost",20446008.6594549,"cm_public"
"Osun","Ife North","cm_ras_prcurement_cost",358766.6565636,"cm_public"
"Osun","Ife North","cm_rdt_kits_distribution_cost",14157584.3488336,"cm_public"
"Osun","Ife North","cm_al_distribution_cost",32135686.5144144,"cm_public"
"Osun","Ife North","cm_iv_artesunate_distribution_cost",5111502.16486373,"cm_public"
"Osun","Ife North","cm_ras_distribution_cost",89691.6641409001,"cm_public"
"Osun","Ife North","iptp_sp_procurement_cost",19937250.8777508,"iptp"
"Osun","Ife North","iptp_sp_distribution_cost",4984312.71943771,"iptp"
"Osun","Ife North","itn_campaign_net_procurement_cost",866823201.626066,"itn_campaign"
"Osun","Ife North","itn_campaign_net_distribution_procurement_cost",31041290.2652644,"itn_campaign"
"Osun","Ife North","itn_campaign_campaign_cost",90640567.5745722,"itn_campaign"
"Osun","Ife North","itn_routine_net_procurement_cost",83689823.8549938,"itn_routine"
"Osun","Ife North","itn_routine_net_operational_cost",20922455.9637484,"itn_routine"
"Osun","Ife North","smc_spaq_total_procurement_cost",59264927.2260799,"smc"
"Osun","Ife North","smc_campaign_cost",67208540.5406769,"smc"
"Osun","Ife North","pmc_sp_procurement_cost",83863446.8361178,"pmc"
"Osun","Ife North","pmc_distribution_cost",2905464.76882875,"pmc"
"Osun","Ife North","cm_private_total_cost",351209292.286404,"cm_private"
"Osun","Ife South","vacc_procurement_cost",238466479.024444,"vacc"
"Osun","Ife South","vacc_operational_cost",14904154.9390278,"vacc"
"Osun","Ife South","cm_rdt_kits_procurement_cost",49690189.3099843,"cm_public"
"Osun","Ife South","cm_al_procurement_cost",112789605.003421,"cm_public"
"Osun","Ife South","cm_iv_artesunate_procurement_cost",17940314.1081338,"cm_public"
"Osun","Ife South","cm_ras_prcurement_cost",314799.167772999,"cm_public"
"Osun","Ife South","cm_rdt_kits_distribution_cost",12422547.3274961,"cm_public"
"Osun","Ife South","cm_al_distribution_cost",28197401.2508553,"cm_public"
"Osun","Ife South","cm_iv_artesunate_distribution_cost",4485078.52703344,"cm_public"
"Osun","Ife South","cm_ras_distribution_cost",78699.7919432497,"cm_public"
"Osun","Ife South","iptp_sp_procurement_cost",17493905.4930954,"iptp"
"Osun","Ife South","iptp_sp_distribution_cost",4373476.37327386,"iptp"
"Osun","Ife South","itn_campaign_net_procurement_cost",760592483.961332,"itn_campaign"
"Osun","Ife South","itn_campaign_net_distribution_procurement_cost",27237125.1991558,"itn_campaign"
"Osun","Ife South","itn_campaign_campaign_cost",79532405.5815349,"itn_campaign"
"Osun","Ife South","itn_routine_net_procurement_cost",73433487.8078354,"itn_routine"
"Osun","Ife South","itn_routine_net_operational_cost",18358371.9519589,"itn_routine"
"Osun","Ife South","smc_spaq_total_procurement_cost",52001905.4936616,"smc"
"Osun","Ife South","smc_campaign_cost",58972014.936099,"smc"
"Osun","Ife South","pmc_sp_procurement_cost",73585832.985304,"pmc"
"Osun","Ife South","pmc_distribution_cost",2549394.91864099,"pmc"
"Osun","Ife South","cm_private_total_cost",308167971.864755,"cm_private"
"Osun","Ifedayo","vacc_procurement_cost",66506065.0996271,"vacc"
"Osun","Ifedayo","vacc_operational_cost",4156629.06872669,"vacc"
"Osun","Ifedayo","cm_rdt_kits_procurement_cost",13858127.8953,"cm_public"
"Osun","Ifedayo","cm_al_procurement_cost",31455963.3018687,"cm_public"
"Osun","Ifedayo","cm_iv_artesunate_procurement_cost",5003385.39347075,"cm_public"
"Osun","Ifedayo","cm_ras_prcurement_cost",87794.5362839589,"cm_public"
"Osun","Ifedayo","cm_rdt_kits_distribution_cost",3464531.97382499,"cm_public"
"Osun","Ifedayo","cm_al_distribution_cost",7863990.82546717,"cm_public"
"Osun","Ifedayo","cm_iv_artesunate_distribution_cost",1250846.34836769,"cm_public"
"Osun","Ifedayo","cm_ras_distribution_cost",21948.6340709897,"cm_public"
"Osun","Ifedayo","iptp_sp_procurement_cost",4878886.21633596,"iptp"
"Osun","Ifedayo","iptp_sp_distribution_cost",1219721.55408399,"iptp"
"Osun","Ifedayo","itn_campaign_net_procurement_cost",212122112.338625,"itn_campaign"
"Osun","Ifedayo","itn_campaign_net_distribution_procurement_cost",7596178.83835182,"itn_campaign"
"Osun","Ifedayo","itn_campaign_campaign_cost",22180842.2079873,"itn_campaign"
"Osun","Ifedayo","itn_routine_net_procurement_cost",20479911.2253423,"itn_routine"
"Osun","Ifedayo","itn_routine_net_operational_cost",5119977.80633557,"itn_routine"
"Osun","Ifedayo","smc_spaq_total_procurement_cost",14502843.8639026,"smc"
"Osun","Ifedayo","smc_campaign_cost",16446742.0345245,"smc"
"Osun","Ifedayo","pmc_sp_procurement_cost",20522398.8669253,"pmc"
"Osun","Ifedayo","pmc_distribution_cost",711002.33926973,"pmc"
"Osun","Ifedayo","cm_private_total_cost",85945157.9203155,"cm_private"
"Osun","Ifelodun","vacc_procurement_cost",171006477.084047,"vacc"
"Osun","Ifelodun","vacc_operational_cost",10687904.8177529,"vacc"
"Osun","Ifelodun","cm_rdt_kits_procurement_cost",35633285.8785941,"cm_public"
"Osun","Ifelodun","cm_al_procurement_cost",80882449.7356677,"cm_public"
"Osun","Ifelodun","cm_iv_artesunate_procurement_cost",12865162.1224244,"cm_public"
"Osun","Ifelodun","cm_ras_prcurement_cost",225745.341190416,"cm_public"
"Osun","Ifelodun","cm_rdt_kits_distribution_cost",8908321.46964854,"cm_public"
"Osun","Ifelodun","cm_al_distribution_cost",20220612.4339169,"cm_public"
"Osun","Ifelodun","cm_iv_artesunate_distribution_cost",3216290.53060609,"cm_public"
"Osun","Ifelodun","cm_ras_distribution_cost",56436.3352976041,"cm_public"
"Osun","Ifelodun","iptp_sp_procurement_cost",12545038.4517518,"iptp"
"Osun","Ifelodun","iptp_sp_distribution_cost",3136259.61293794,"iptp"
"Osun","Ifelodun","itn_campaign_net_procurement_cost",545427775.471535,"itn_campaign"
"Osun","Ifelodun","itn_campaign_net_distribution_procurement_cost",19531989.7591448,"itn_campaign"
"Osun","Ifelodun","itn_campaign_campaign_cost",57033410.0967028,"itn_campaign"
"Osun","Ifelodun","itn_routine_net_procurement_cost",52659820.7906823,"itn_routine"
"Osun","Ifelodun","itn_routine_net_operational_cost",13164955.1976706,"itn_routine"
"Osun","Ifelodun","smc_spaq_total_procurement_cost",37291038.5413837,"smc"
"Osun","Ifelodun","smc_campaign_cost",42289367.3023804,"smc"
"Osun","Ifelodun","pmc_sp_procurement_cost",52769068.9005477,"pmc"
"Osun","Ifelodun","pmc_distribution_cost",1828194.24145596,"pmc"
"Osun","Ifelodun","cm_private_total_cost",220990050.401699,"cm_private"
"Osun","Ila","vacc_procurement_cost",110028990.180555,"vacc"
"Osun","Ila","vacc_operational_cost",6876811.88628469,"vacc"
"Osun","Ila","cm_rdt_kits_procurement_cost",22927169.3616014,"cm_public"
"Osun","Ila","cm_al_procurement_cost",52041387.0836664,"cm_public"
"Osun","Ila","cm_iv_artesunate_procurement_cost",8277702.81557092,"cm_public"
"Osun","Ila","cm_ras_prcurement_cost",145249.070986584,"cm_public"
"Osun","Ila","cm_rdt_kits_distribution_cost",5731792.34040034,"cm_public"
"Osun","Ila","cm_al_distribution_cost",13010346.7709166,"cm_public"
"Osun","Ila","cm_iv_artesunate_distribution_cost",2069425.70389273,"cm_public"
"Osun","Ila","cm_ras_distribution_cost",36312.267746646,"cm_public"
"Osun","Ila","iptp_sp_procurement_cost",8071728.83834147,"iptp"
"Osun","Ila","iptp_sp_distribution_cost",2017932.20958537,"iptp"
"Osun","Ila","itn_campaign_net_procurement_cost",350939147.890079,"itn_campaign"
"Osun","Ila","itn_campaign_net_distribution_procurement_cost",12567273.1586618,"itn_campaign"
"Osun","Ila","itn_campaign_campaign_cost",36696437.6232924,"itn_campaign"
"Osun","Ila","itn_routine_net_procurement_cost",33882382.7230829,"itn_routine"
"Osun","Ila","itn_routine_net_operational_cost",8470595.68077072,"itn_routine"
"Osun","Ila","smc_spaq_total_procurement_cost",23993800.6060203,"smc"
"Osun","Ila","smc_campaign_cost",27209825.3761966,"smc"
"Osun","Ila","pmc_sp_procurement_cost",33952675.1436542,"pmc"
"Osun","Ila","pmc_distribution_cost",1176296.76765074,"pmc"
"Osun","Ila","cm_private_total_cost",142189421.712362,"cm_private"
"Osun","Ilesha East","vacc_procurement_cost",186914881.05317,"vacc"
"Osun","Ilesha East","vacc_operational_cost",11682180.0658231,"vacc"
"Osun","Ilesha East","cm_rdt_kits_procurement_cost",38948181.9934665,"cm_public"
"Osun","Ilesha East","cm_al_procurement_cost",88406788.6165562,"cm_public"
"Osun","Ilesha East","cm_iv_artesunate_procurement_cost",14061983.4338838,"cm_public"
"Osun","Ilesha East","cm_ras_prcurement_cost",246745.996505007,"cm_public"
"Osun","Ilesha East","cm_rdt_kits_distribution_cost",9737045.49836662,"cm_public"
"Osun","Ilesha East","cm_al_distribution_cost",22101697.1541391,"cm_public"
"Osun","Ilesha East","cm_iv_artesunate_distribution_cost",3515495.85847094,"cm_public"
"Osun","Ilesha East","cm_ras_distribution_cost",61686.4991262518,"cm_public"
"Osun","Ilesha East","iptp_sp_procurement_cost",13712079.2732556,"iptp"
"Osun","Ilesha East","iptp_sp_distribution_cost",3428019.81831391,"iptp"
"Osun","Ilesha East","itn_campaign_net_procurement_cost",596167873.36804,"itn_campaign"
"Osun","Ilesha East","itn_campaign_net_distribution_procurement_cost",21349013.2351417,"itn_campaign"
"Osun","Ilesha East","itn_campaign_campaign_cost",62339118.6466137,"itn_campaign"
"Osun","Ilesha East","itn_routine_net_procurement_cost",57558662.7314358,"itn_routine"
"Osun","Ilesha East","itn_routine_net_operational_cost",14389665.6828589,"itn_routine"
"Osun","Ilesha East","smc_spaq_total_procurement_cost",40760152.2010546,"smc"
"Osun","Ilesha East","smc_campaign_cost",46223465.8822501,"smc"
"Osun","Ilesha East","pmc_sp_procurement_cost",57678073.9830383,"pmc"
"Osun","Ilesha East","pmc_distribution_cost",1998267.63880926,"pmc"
"Osun","Ilesha East","cm_private_total_cost",241548330.151647,"cm_private"
"Osun","Ilesha West","vacc_procurement_cost",189384832.761706,"vacc"
"Osun","Ilesha West","vacc_operational_cost",11836552.0476066,"vacc"
"Osun","Ilesha West","cm_rdt_kits_procurement_cost",39462855.4540123,"cm_public"
"Osun","Ilesha West","cm_al_procurement_cost",89575023.5765515,"cm_public"
"Osun","Ilesha West","cm_iv_artesunate_procurement_cost",14247802.8818177,"cm_public"
"Osun","Ilesha West","cm_ras_prcurement_cost",250006.575289361,"cm_public"
"Osun","Ilesha West","cm_rdt_kits_distribution_cost",9865713.86350307,"cm_public"
"Osun","Ilesha West","cm_al_distribution_cost",22393755.8941379,"cm_public"
"Osun","Ilesha West","cm_iv_artesunate_distribution_cost",3561950.72045442,"cm_public"
"Osun","Ilesha West","cm_ras_distribution_cost",62501.6438223404,"cm_public"
"Osun","Ilesha West","iptp_sp_procurement_cost",13893274.9781547,"iptp"
"Osun","Ilesha West","iptp_sp_distribution_cost",3473318.74453868,"iptp"
"Osun","Ilesha West","itn_campaign_net_procurement_cost",604045822.138643,"itn_campaign"
"Osun","Ilesha West","itn_campaign_net_distribution_procurement_cost",21631125.774382,"itn_campaign"
"Osun","Ilesha West","itn_campaign_campaign_cost",63162887.2611954,"itn_campaign"
"Osun","Ilesha West","itn_routine_net_procurement_cost",58319260.9061421,"itn_routine"
"Osun","Ilesha West","itn_routine_net_operational_cost",14579815.2265355,"itn_routine"
"Osun","Ilesha West","smc_spaq_total_procurement_cost",41298769.6027399,"smc"
"Osun","Ilesha West","smc_campaign_cost",46834277.2199404,"smc"
"Osun","Ilesha West","pmc_sp_procurement_cost",58440250.0953777,"pmc"
"Osun","Ilesha West","pmc_distribution_cost",2024673.37248215,"pmc"
"Osun","Ilesha West","cm_private_total_cost",244740225.346886,"cm_private"
"Osun","Irepodun","vacc_procurement_cost",212047038.638808,"vacc"
"Osun","Irepodun","vacc_operational_cost",13252939.9149255,"vacc"
"Osun","Irepodun","cm_rdt_kits_procurement_cost",44185067.585553,"cm_public"
"Osun","Irepodun","cm_al_procurement_cost",100293768.030033,"cm_public"
"Osun","Irepodun","cm_iv_artesunate_procurement_cost",15952726.3305206,"cm_public"
"Osun","Irepodun","cm_ras_prcurement_cost",279922.912290675,"cm_public"
"Osun","Irepodun","cm_rdt_kits_distribution_cost",11046266.8963882,"cm_public"
"Osun","Irepodun","cm_al_distribution_cost",25073442.0075083,"cm_public"
"Osun","Irepodun","cm_iv_artesunate_distribution_cost",3988181.58263015,"cm_public"
"Osun","Irepodun","cm_ras_distribution_cost",69980.7280726688,"cm_public"
"Osun","Irepodun","iptp_sp_procurement_cost",15555774.8376778,"iptp"
"Osun","Irepodun","iptp_sp_distribution_cost",3888943.70941944,"iptp"
"Osun","Irepodun","itn_campaign_net_procurement_cost",676327274.570122,"itn_campaign"
"Osun","Irepodun","itn_campaign_net_distribution_procurement_cost",24219553.8892634,"itn_campaign"
"Osun","Irepodun","itn_campaign_campaign_cost",70721097.3566493,"itn_campaign"
"Osun","Irepodun","itn_routine_net_procurement_cost",65297872.0123358,"itn_routine"
"Osun","Irepodun","itn_routine_net_operational_cost",16324468.0030839,"itn_routine"
"Osun","Irepodun","smc_spaq_total_procurement_cost",46240671.2617071,"smc"
"Osun","Irepodun","smc_campaign_cost",52438569.9026551,"smc"
"Osun","Irepodun","pmc_sp_procurement_cost",65433339.0342221,"pmc"
"Osun","Irepodun","pmc_distribution_cost",2266950.24403506,"pmc"
"Osun","Irepodun","cm_private_total_cost",274026379.324158,"cm_private"
"Osun","Irewole","vacc_procurement_cost",253211718.369877,"vacc"
"Osun","Irewole","vacc_operational_cost",15825732.3981173,"vacc"
"Osun","Irewole","cm_rdt_kits_procurement_cost",52762712.280479,"cm_public"
"Osun","Irewole","cm_al_procurement_cost",119763791.59877,"cm_public"
"Osun","Irewole","cm_iv_artesunate_procurement_cost",19049628.199317,"cm_public"
"Osun","Irewole","cm_ras_prcurement_cost",334264.331571053,"cm_public"
"Osun","Irewole","cm_rdt_kits_distribution_cost",13190678.0701197,"cm_public"
"Osun","Irewole","cm_al_distribution_cost",29940947.8996925,"cm_public"
"Osun","Irewole","cm_iv_artesunate_distribution_cost",4762407.04982926,"cm_public"
"Osun","Irewole","cm_ras_distribution_cost",83566.0828927631,"cm_public"
"Osun","Irewole","iptp_sp_procurement_cost",18575616.5354077,"iptp"
"Osun","Irewole","iptp_sp_distribution_cost",4643904.13385194,"iptp"
"Osun","Irewole","itn_campaign_net_procurement_cost",807622650.491352,"itn_campaign"
"Osun","Irewole","itn_campaign_net_distribution_procurement_cost",28921294.5288917,"itn_campaign"
"Osun","Irewole","itn_campaign_campaign_cost",84450180.0243637,"itn_campaign"
"Osun","Irewole","itn_routine_net_procurement_cost",77974144.2477936,"itn_routine"
"Osun","Irewole","itn_routine_net_operational_cost",19493536.0619484,"itn_routine"
"Osun","Irewole","smc_spaq_total_procurement_cost",55217370.1831201,"smc"
"Osun","Irewole","smc_campaign_cost",62618466.5399996,"smc"
"Osun","Irewole","pmc_sp_procurement_cost",78135909.4750489,"pmc"
"Osun","Irewole","pmc_distribution_cost",2707033.16790426,"pmc"
"Osun","Irewole","cm_private_total_cost",327223104.990098,"cm_private"
"Osun","Isokan","vacc_procurement_cost",180964301.057586,"vacc"
"Osun","Isokan","vacc_operational_cost",11310268.8160991,"vacc"
"Osun","Isokan","cm_rdt_kits_procurement_cost",37708236.4560711,"cm_public"
"Osun","Isokan","cm_al_procurement_cost",85592290.0338253,"cm_public"
"Osun","Isokan","cm_iv_artesunate_procurement_cost",13614309.3008858,"cm_public"
"Osun","Isokan","cm_ras_prcurement_cost",238890.646612479,"cm_public"
"Osun","Isokan","cm_rdt_kits_distribution_cost",9427059.11401776,"cm_public"
"Osun","Isokan","cm_al_distribution_cost",21398072.5084563,"cm_public"
"Osun","Isokan","cm_iv_artesunate_distribution_cost",3403577.32522145,"cm_public"
"Osun","Isokan","cm_ras_distribution_cost",59722.6616531196,"cm_public"
"Osun","Isokan","iptp_sp_procurement_cost",13275544.6101964,"iptp"
"Osun","Isokan","iptp_sp_distribution_cost",3318886.15254911,"iptp"
"Osun","Isokan","itn_campaign_net_procurement_cost",577188407.413887,"itn_campaign"
"Osun","Isokan","itn_campaign_net_distribution_procurement_cost",20669350.8649404,"itn_campaign"
"Osun","Isokan","itn_campaign_campaign_cost",60354504.5256261,"itn_campaign"
"Osun","Isokan","itn_routine_net_procurement_cost",55726238.1267579,"itn_routine"
"Osun","Isokan","itn_routine_net_operational_cost",13931559.5316895,"itn_routine"
"Osun","Isokan","smc_spaq_total_procurement_cost",39462521.1888102,"smc"
"Osun","Isokan","smc_campaign_cost",44751906.0478716,"smc"
"Osun","Isokan","pmc_sp_procurement_cost",55841847.8286871,"pmc"
"Osun","Isokan","pmc_distribution_cost",1934651.24095842,"pmc"
"Osun","Isokan","cm_private_total_cost",233858451.992839,"cm_private"
"Osun","Iwo","vacc_procurement_cost",339282354.28931,"vacc"
"Osun","Iwo","vacc_operational_cost",21205147.1430819,"vacc"
"Osun","Iwo","cm_rdt_kits_procurement_cost",70697586.0219115,"cm_public"
"Osun","Iwo","cm_al_procurement_cost",160473383.43516,"cm_public"
"Osun","Iwo","cm_iv_artesunate_procurement_cost",25524895.7094444,"cm_public"
"Osun","Iwo","cm_ras_prcurement_cost",447886.02241823,"cm_public"
"Osun","Iwo","cm_rdt_kits_distribution_cost",17674396.5054779,"cm_public"
"Osun","Iwo","cm_al_distribution_cost",40118345.8587899,"cm_public"
"Osun","Iwo","cm_iv_artesunate_distribution_cost",6381223.9273611,"cm_public"
"Osun","Iwo","cm_ras_distribution_cost",111971.505604558,"cm_public"
"Osun","Iwo","iptp_sp_procurement_cost",24889760.0438161,"iptp"
"Osun","Iwo","iptp_sp_distribution_cost",6222440.01095402,"iptp"
"Osun","Iwo","itn_campaign_net_procurement_cost",1082146260.84492,"itn_campaign"
"Osun","Iwo","itn_campaign_net_distribution_procurement_cost",38752096.3090792,"itn_campaign"
"Osun","Iwo","itn_campaign_campaign_cost",113156121.222511,"itn_campaign"
"Osun","Iwo","itn_routine_net_procurement_cost",104478779.277669,"itn_routine"
"Osun","Iwo","itn_routine_net_operational_cost",26119694.8194172,"itn_routine"
"Osun","Iwo","smc_spaq_total_procurement_cost",73986620.6587936,"smc"
"Osun","Iwo","smc_campaign_cost",83903465.7892235,"smc"
"Osun","Iwo","pmc_sp_procurement_cost",104695531.043735,"pmc"
"Osun","Iwo","pmc_distribution_cost",3627196.21452982,"pmc"
"Osun","Iwo","cm_private_total_cost",438451372.446852,"cm_private"
"Osun","Obokun","vacc_procurement_cost",207188698.594738,"vacc"
"Osun","Obokun","vacc_operational_cost",12949293.6621711,"vacc"
"Osun","Obokun","cm_rdt_kits_procurement_cost",43172716.3422683,"cm_public"
"Osun","Obokun","cm_al_procurement_cost",97995875.8617723,"cm_public"
"Osun","Obokun","cm_iv_artesunate_procurement_cost",15587223.6116844,"cm_public"
"Osun","Obokun","cm_ras_prcurement_cost",273509.426383188,"cm_public"
"Osun","Obokun","cm_rdt_kits_distribution_cost",10793179.0855671,"cm_public"
"Osun","Obokun","cm_al_distribution_cost",24498968.9654431,"cm_public"
"Osun","Obokun","cm_iv_artesunate_distribution_cost",3896805.90292109,"cm_public"
"Osun","Obokun","cm_ras_distribution_cost",68377.3565957969,"cm_public"
"Osun","Obokun","iptp_sp_procurement_cost",15199366.9184936,"iptp"
"Osun","Obokun","iptp_sp_distribution_cost",3799841.7296234,"iptp"
"Osun","Obokun","itn_campaign_net_procurement_cost",660831524.655229,"itn_campaign"
"Osun","Obokun","itn_campaign_net_distribution_procurement_cost",23664644.8027463,"itn_campaign"
"Osun","Obokun","itn_campaign_campaign_cost",69100762.8240193,"itn_campaign"
"Osun","Obokun","itn_routine_net_procurement_cost",63801792.3291366,"itn_routine"
"Osun","Obokun","itn_routine_net_operational_cost",15950448.0822841,"itn_routine"
"Osun","Obokun","smc_spaq_total_procurement_cost",45181222.8190525,"smc"
"Osun","Obokun","smc_campaign_cost",51237117.5944916,"smc"
"Osun","Obokun","pmc_sp_procurement_cost",63934155.5828148,"pmc"
"Osun","Obokun","pmc_distribution_cost",2215010.75353706,"pmc"
"Osun","Obokun","cm_private_total_cost",267747992.507968,"cm_private"
"Osun","Odo Otin","vacc_procurement_cost",234189721.292219,"vacc"
"Osun","Odo Otin","vacc_operational_cost",14636857.5807637,"vacc"
"Osun","Odo Otin","cm_rdt_kits_procurement_cost",48799024.6388884,"cm_public"
"Osun","Odo Otin","cm_al_procurement_cost",110766788.97793,"cm_public"
"Osun","Odo Otin","cm_iv_artesunate_procurement_cost",17618564.9994356,"cm_public"
"Osun","Odo Otin","cm_ras_prcurement_cost",309153.42762378,"cm_public"
"Osun","Odo Otin","cm_rdt_kits_distribution_cost",12199756.1597221,"cm_public"
"Osun","Odo Otin","cm_al_distribution_cost",27691697.2444826,"cm_public"
"Osun","Odo Otin","cm_iv_artesunate_distribution_cost",4404641.24985889,"cm_public"
"Osun","Odo Otin","cm_ras_distribution_cost",77288.3569059449,"cm_public"
"Osun","Odo Otin","iptp_sp_procurement_cost",17180162.463507,"iptp"
"Osun","Odo Otin","iptp_sp_distribution_cost",4295040.61587675,"iptp"
